lng1,lat1,lng2,lat2
119.00,-32.32,122.40,-33.62
118.00,-32.32,120.90,-34.32
117.00,-32.32,117.20,-32.32
116.00,-32.32,116.10,-31.92
115.00,-32.32,115.50,-34.52
114.00,-32.32,114.40,-34.22
113.00,-32.32,113.30,-33.02
112.00,-32.32,112.20,-31.52
111.00,-32.32,110.00,-32.92
110.00,-32.32,108.90,-32.32
109.00,-32.32,108.00,-34.32
108.00,-32.32,108.40,-34.62
107.00,-32.32,105.30,-34.42
106.00,-32.32,103.80,-33.92
105.00,-32.32,111.00,-35.22
104.00,-32.32,106.70,-34.72
103.00,-32.32,108.80,-34.52
102.00,-32.32,107.10,-33.42
101.00,-32.32,104.30,-29.82
100.00,-32.32,104.30,-29.52
99.00,-32.32,103.10,-29.02
98.00,-32.32,101.40,-28.42
97.00,-32.32,99.70,-28.12
96.00,-32.32,97.70,-28.52
95.00,-32.32,96.60,-29.32
94.00,-32.32,95.10,-29.92
93.00,-32.32,94.70,-30.12
92.00,-32.32,94.20,-30.42
91.00,-32.32,93.00,-29.52
90.00,-32.32,91.20,-30.22
89.00,-32.32,91.00,-30.82
88.00,-32.32,89.50,-31.12
87.00,-32.32,88.60,-31.72
86.00,-32.32,87.90,-32.62
85.00,-32.32,86.80,-32.62
84.00,-32.32,86.80,-33.52
83.00,-32.32,85.90,-33.82
82.00,-32.32,85.70,-34.02
81.00,-32.32,84.20,-34.32
80.00,-32.32,82.90,-34.32
79.00,-32.32,85.60,-39.22
78.00,-32.32,83.60,-39.32
77.00,-32.32,83.80,-39.02
76.00,-32.32,83.60,-40.12
75.00,-32.32,83.20,-41.02
74.00,-32.32,82.70,-40.72
73.00,-32.32,82.70,-39.92
72.00,-32.32,82.60,-39.32
71.00,-32.32,82.70,-37.82
70.00,-32.32,82.10,-37.22
69.00,-32.32,81.40,-37.12
68.00,-32.32,83.00,-26.32
67.00,-32.32,66.70,-16.92
66.00,-32.32,68.90,-19.82
65.00,-32.32,66.10,-21.02
64.00,-32.32,66.50,-22.32
63.00,-32.32,65.30,-22.32
62.00,-32.32,62.10,-23.22
61.00,-32.32,57.60,-24.72
60.00,-32.32,53.50,-26.32
59.00,-32.32,52.60,-29.52
58.00,-32.32,53.40,-30.82
57.00,-32.32,54.90,-32.02
56.00,-32.32,54.70,-32.72
55.00,-32.32,54.10,-34.22
54.00,-32.32,55.20,-36.42
53.00,-32.32,56.80,-36.22
52.00,-32.32,57.10,-34.22
51.00,-32.32,55.00,-29.12
50.00,-32.32,49.40,-20.82
49.00,-32.32,46.50,-19.42
48.00,-32.32,43.50,-21.52
47.00,-32.32,41.10,-23.32
46.00,-32.32,41.30,-25.42
45.00,-32.32,38.00,-22.82
44.00,-32.32,35.50,-23.82
43.00,-32.32,36.10,-24.22
42.00,-32.32,35.40,-24.22
41.00,-32.32,34.20,-26.02
40.00,-32.32,32.90,-26.62
39.00,-32.32,31.60,-26.72
38.00,-32.32,30.30,-27.52
37.00,-32.32,29.40,-28.32
36.00,-32.32,28.20,-29.62
35.00,-32.32,27.60,-30.12
34.00,-32.32,27.10,-31.92
33.00,-32.32,26.10,-33.82
32.00,-32.32,25.00,-35.22
31.00,-32.32,24.10,-36.42
30.00,-32.32,23.10,-36.92
29.00,-32.32,21.70,-37.92
28.00,-32.32,20.90,-38.32
27.00,-32.32,20.20,-38.82
26.00,-32.32,19.20,-40.22
25.00,-32.32,18.20,-40.22
24.00,-32.32,17.70,-40.42
23.00,-32.32,16.90,-40.02
22.00,-32.32,15.80,-40.02
21.00,-32.32,14.60,-40.32
20.00,-32.32,13.80,-41.02
19.00,-32.32,13.60,-41.92
18.00,-32.32,13.00,-42.52
17.00,-32.32,12.50,-42.02
16.00,-32.32,12.20,-44.22
15.00,-32.32,11.70,-44.92
14.00,-32.32,10.70,-45.42
13.00,-32.32,10.10,-45.92
12.00,-32.32,10.00,-46.22
11.00,-32.32,10.30,-46.12
10.00,-32.32,10.20,-45.92
9.00,-32.32,11.30,-44.12
8.00,-32.32,11.30,-36.72
7.00,-32.32,11.60,-37.12
6.00,-32.32,13.10,-36.22
5.00,-32.32,20.30,-38.62
4.00,-32.32,12.40,-33.12
3.00,-32.32,8.80,-27.02
2.00,-32.32,8.90,-25.12
1.00,-32.32,5.20,-26.32
0.00,-32.32,1.40,-27.32
-1.00,-32.32,3.20,-27.12
-2.00,-32.32,3.40,-26.12
-3.00,-32.32,1.70,-26.12
-4.00,-32.32,-0.30,-28.42
-5.00,-32.32,-2.00,-28.62
-6.00,-32.32,-3.40,-28.32
-7.00,-32.32,-4.90,-27.92
-8.00,-32.32,-5.80,-27.92
-9.00,-32.32,-7.70,-28.52
-10.00,-32.32,-8.00,-28.52
-11.00,-32.32,-9.90,-29.22
-12.00,-32.32,-11.00,-29.82
-13.00,-32.32,-13.40,-29.72
-14.00,-32.32,-14.00,-29.52
-15.00,-32.32,-15.20,-30.92
-16.00,-32.32,-17.00,-33.82
-17.00,-32.32,-19.00,-35.72
-18.00,-32.32,-17.70,-28.42
-19.00,-32.32,-18.20,-23.92
-20.00,-32.32,-18.60,-21.82
-21.00,-32.32,-20.30,-24.32
-22.00,-32.32,-21.60,-29.42
-23.00,-32.32,-21.70,-23.42
-24.00,-32.32,-23.10,-24.72
-25.00,-32.32,-24.10,-25.92
-26.00,-32.32,-25.10,-25.82
-27.00,-32.32,-27.20,-25.92
-28.00,-32.32,-29.20,-25.72
-29.00,-32.32,-30.90,-26.92
-30.00,-32.32,-32.40,-28.42
-31.00,-32.32,-33.60,-30.32
-32.00,-32.32,-33.40,-31.82
-33.00,-32.32,-32.20,-33.22
-34.00,-32.32,-32.00,-33.72
-35.00,-32.32,-34.70,-33.32
-36.00,-32.32,-34.50,-31.42
-37.00,-32.32,-36.70,-32.42
-38.00,-32.32,-35.70,-31.42
-39.00,-32.32,-34.50,-34.42
-40.00,-32.32,-36.00,-35.42
-41.00,-32.32,-36.80,-37.12
-42.00,-32.32,-37.80,-37.52
-43.00,-32.32,-38.90,-37.52
-44.00,-32.32,-39.00,-37.92
-45.00,-32.32,-39.60,-38.12
-46.00,-32.32,-41.70,-35.22
-47.00,-32.32,-48.30,-34.62
-48.00,-32.32,-46.80,-35.62
-49.00,-32.32,-49.80,-34.72
-50.00,-32.32,-51.00,-34.32
-51.00,-32.32,-51.00,-35.32
-52.00,-32.32,-53.00,-35.32
-53.00,-32.32,-53.10,-37.52
-54.00,-32.32,-56.00,-35.12
-55.00,-32.32,-56.40,-37.42
-56.00,-32.32,-51.10,-40.52
-57.00,-32.32,-53.20,-37.72
-58.00,-32.32,-59.40,-40.72
-59.00,-32.32,-62.30,-33.22
-60.00,-32.32,-62.40,-35.32
-61.00,-32.32,-58.20,-38.82
-62.00,-32.32,-61.00,-33.22
-63.00,-32.32,-63.80,-29.52
-64.00,-32.32,-66.40,-29.92
-65.00,-32.32,-68.30,-33.82
-66.00,-32.32,-67.30,-32.02
-67.00,-32.32,-68.90,-31.02
-68.00,-32.32,-69.70,-35.72
-69.00,-32.32,-72.50,-30.32
-70.00,-32.32,-71.30,-33.22
-71.00,-32.32,-71.60,-32.22
-72.00,-32.32,-72.50,-34.22
-73.00,-32.32,-70.40,-34.32
-74.00,-32.32,-70.20,-32.02
-75.00,-32.32,-72.10,-30.32
-76.00,-32.32,-74.60,-32.02
-77.00,-32.32,-73.80,-30.62
-78.00,-32.32,-75.70,-32.82
-79.00,-32.32,-80.30,-31.22
-80.00,-32.32,-77.50,-29.62
-81.00,-32.32,-78.60,-31.92
-82.00,-32.32,-82.50,-32.12
-83.00,-32.32,-83.40,-33.22
-84.00,-32.32,-84.20,-31.42
-85.00,-32.32,-83.70,-31.42
-86.00,-32.32,-83.50,-31.42
-87.00,-32.32,-84.80,-29.62
-88.00,-32.32,-85.20,-32.22
-89.00,-32.32,-83.80,-32.52
-90.00,-32.32,-85.00,-31.62
-91.00,-32.32,-86.30,-32.22
-92.00,-32.32,-89.10,-30.02
-93.00,-32.32,-87.00,-31.12
-94.00,-32.32,-89.90,-28.42
-95.00,-32.32,-93.10,-33.72
-96.00,-32.32,-94.00,-31.22
-97.00,-32.32,-94.20,-30.42
-98.00,-32.32,-93.50,-30.72
-99.00,-32.32,-93.20,-33.02
-100.00,-32.32,-94.30,-32.62
-101.00,-32.32,-94.40,-33.42
-102.00,-32.32,-100.30,-31.42
-103.00,-32.32,-100.70,-33.62
-104.00,-32.32,-103.30,-32.02
-105.00,-32.32,-107.10,-29.12
-106.00,-32.32,-104.10,-27.82
-107.00,-32.32,-108.70,-32.82
-108.00,-32.32,-109.90,-33.42
-109.00,-32.32,-108.30,-30.72
-110.00,-32.32,-111.00,-31.22
-111.00,-32.32,-113.90,-30.52
-112.00,-32.32,-113.00,-30.42
-113.00,-32.32,-112.90,-29.22
-114.00,-32.32,-114.20,-29.42
-115.00,-32.32,-116.20,-30.32
-116.00,-32.32,-118.30,-29.82
-117.00,-32.32,-118.90,-30.12
-118.00,-32.32,-120.90,-30.92
-119.00,-32.32,-121.20,-31.32
-120.00,-32.32,-123.20,-33.02
-121.00,-32.32,-122.50,-34.72
-122.00,-32.32,-121.10,-36.92
-123.00,-32.32,-121.00,-38.52
-124.00,-32.32,-120.90,-39.52
-125.00,-32.32,-120.90,-40.22
-126.00,-32.32,-120.70,-41.02
-127.00,-32.32,-122.70,-38.72
-128.00,-32.32,-121.20,-40.32
-129.00,-32.32,-122.10,-38.82
-130.00,-32.32,-128.60,-33.52
-131.00,-32.32,-129.70,-33.02
-132.00,-32.32,-126.80,-38.22
-133.00,-32.32,-129.50,-35.22
-134.00,-32.32,-125.10,-38.12
-135.00,-32.32,-131.50,-39.12
-136.00,-32.32,-128.50,-44.52
-137.00,-32.32,-126.40,-41.22
-138.00,-32.32,-129.70,-40.12
-139.00,-32.32,-129.70,-41.72
-140.00,-32.32,-128.60,-41.72
-141.00,-32.32,-128.20,-40.32
-142.00,-32.32,-128.50,-39.32
-143.00,-32.32,-128.60,-39.52
-144.00,-32.32,-130.10,-39.32
-145.00,-32.32,-131.80,-39.72
-146.00,-32.32,-132.70,-40.02
-147.00,-32.32,-135.00,-41.92
-148.00,-32.32,-131.50,-34.22
-149.00,-32.32,-132.50,-27.92
-150.00,-32.32,-134.00,-25.82
-151.00,-32.32,-136.90,-23.92
-152.00,-32.32,-142.20,-21.42
-153.00,-32.32,-145.20,-24.02
-154.00,-32.32,-147.20,-27.72
-155.00,-32.32,-144.50,-33.92
-156.00,-32.32,-146.10,-36.22
-157.00,-32.32,-147.80,-38.92
-158.00,-32.32,-146.80,-39.62
-159.00,-32.32,-146.60,-39.92
-160.00,-32.32,-146.90,-40.42
-161.00,-32.32,-146.70,-40.72
-162.00,-32.32,-146.40,-41.22
-163.00,-32.32,-146.10,-41.42
-164.00,-32.32,-145.40,-40.32
-165.00,-32.32,-145.10,-39.82
-166.00,-32.32,-145.30,-40.32
-167.00,-32.32,-145.50,-39.52
-168.00,-32.32,-145.70,-37.82
-169.00,-32.32,-145.30,-36.92
-170.00,-32.32,-146.20,-36.02
-171.00,-32.32,-147.10,-36.02
-172.00,-32.32,-148.10,-33.52
-173.00,-32.32,-149.70,-32.12
-174.00,-32.32,-150.30,-31.32
-175.00,-32.32,-152.20,-30.32
-176.00,-32.32,-153.70,-28.62
-177.00,-32.32,-154.80,-28.52
-178.00,-32.32,-156.90,-28.02
-179.00,-32.32,-158.20,-27.32
-180.00,-32.32,-159.50,-26.82
180.00,-33.31,199.50,-26.71
179.00,-33.31,197.70,-26.11
178.00,-33.31,194.70,-24.81
177.00,-33.31,193.50,-24.61
176.00,-33.31,190.50,-24.11
175.00,-33.31,185.90,-26.01
174.00,-33.31,183.80,-26.31
173.00,-33.31,184.60,-27.01
172.00,-33.31,182.90,-28.41
171.00,-33.31,180.50,-29.01
170.00,-33.31,180.10,-29.21
169.00,-33.31,179.80,-20.21
168.00,-33.31,173.40,-19.51
167.00,-33.31,172.00,-20.51
166.00,-33.31,169.90,-19.41
165.00,-33.31,169.90,-21.31
164.00,-33.31,170.70,-22.71
163.00,-33.31,170.90,-22.61
162.00,-33.31,166.70,-21.21
161.00,-33.31,164.60,-21.91
160.00,-33.31,164.20,-23.01
159.00,-33.31,163.30,-23.41
158.00,-33.31,162.60,-23.71
157.00,-33.31,161.40,-23.81
156.00,-33.31,159.70,-23.41
155.00,-33.31,158.50,-22.91
154.00,-33.31,157.30,-23.21
153.00,-33.31,155.60,-24.01
152.00,-33.31,154.00,-24.51
151.00,-33.31,153.60,-24.51
150.00,-33.31,151.70,-25.61
149.00,-33.31,149.10,-27.01
148.00,-33.31,146.80,-28.01
147.00,-33.31,145.00,-29.21
146.00,-33.31,143.50,-29.81
145.00,-33.31,142.20,-31.11
144.00,-33.31,140.70,-31.21
143.00,-33.31,138.00,-30.41
142.00,-33.31,135.20,-30.31
141.00,-33.31,134.40,-30.91
140.00,-33.31,133.70,-31.61
139.00,-33.31,133.90,-31.01
138.00,-33.31,134.70,-30.11
137.00,-33.31,132.70,-29.81
136.00,-33.31,130.90,-32.11
135.00,-33.31,130.80,-33.61
134.00,-33.31,132.00,-33.31
133.00,-33.31,134.10,-31.81
132.00,-33.31,130.10,-31.11
131.00,-33.31,128.00,-34.41
130.00,-33.31,127.70,-35.61
129.00,-33.31,127.80,-36.21
128.00,-33.31,127.50,-36.01
127.00,-33.31,126.40,-36.21
126.00,-33.31,125.40,-36.91
125.00,-33.31,125.40,-37.91
124.00,-33.31,125.70,-38.71
123.00,-33.31,125.40,-39.71
122.00,-33.31,124.90,-40.61
121.00,-33.31,125.10,-39.71
120.00,-33.31,122.50,-34.71
119.00,-33.31,119.20,-34.01
118.00,-33.31,118.00,-33.01
117.00,-33.31,117.20,-34.41
116.00,-33.31,116.60,-34.61
115.00,-33.31,116.00,-35.51
114.00,-33.31,114.10,-34.21
113.00,-33.31,112.90,-34.41
112.00,-33.31,110.60,-35.81
111.00,-33.31,109.70,-34.71
110.00,-33.31,108.10,-33.71
109.00,-33.31,110.20,-33.81
108.00,-33.31,109.80,-33.91
107.00,-33.31,109.20,-35.31
106.00,-33.31,108.50,-35.11
105.00,-33.31,113.00,-37.81
104.00,-33.31,106.30,-36.41
103.00,-33.31,106.20,-36.81
102.00,-33.31,104.50,-35.51
101.00,-33.31,105.90,-34.31
100.00,-33.31,103.80,-34.11
99.00,-33.31,102.80,-31.41
98.00,-33.31,101.00,-30.61
97.00,-33.31,99.80,-29.61
96.00,-33.31,98.80,-29.11
95.00,-33.31,96.30,-31.11
94.00,-33.31,95.60,-32.01
93.00,-33.31,95.00,-31.41
92.00,-33.31,95.00,-30.21
91.00,-33.31,94.50,-29.91
90.00,-33.31,91.80,-30.91
89.00,-33.31,91.20,-31.61
88.00,-33.31,89.50,-31.71
87.00,-33.31,88.40,-32.01
86.00,-33.31,87.60,-32.51
85.00,-33.31,87.40,-32.81
84.00,-33.31,86.70,-33.61
83.00,-33.31,85.80,-33.51
82.00,-33.31,85.40,-33.51
81.00,-33.31,85.40,-33.91
80.00,-33.31,84.20,-34.11
79.00,-33.31,82.80,-34.01
78.00,-33.31,82.00,-34.71
77.00,-33.31,84.90,-38.61
76.00,-33.31,84.80,-40.21
75.00,-33.31,84.00,-40.71
74.00,-33.31,83.10,-40.91
73.00,-33.31,82.80,-41.71
72.00,-33.31,83.20,-41.31
71.00,-33.31,83.00,-39.81
70.00,-33.31,82.60,-37.91
69.00,-33.31,82.30,-37.21
68.00,-33.31,81.10,-36.61
67.00,-33.31,64.90,-15.91
66.00,-33.31,67.30,-18.91
65.00,-33.31,65.40,-20.51
64.00,-33.31,65.80,-20.91
63.00,-33.31,62.10,-21.91
62.00,-33.31,57.30,-23.01
61.00,-33.31,54.60,-25.81
60.00,-33.31,53.00,-28.21
59.00,-33.31,52.90,-29.61
58.00,-33.31,52.90,-31.91
57.00,-33.31,52.90,-32.91
56.00,-33.31,51.80,-36.11
55.00,-33.31,53.40,-39.61
54.00,-33.31,57.80,-39.91
53.00,-33.31,59.20,-36.91
52.00,-33.31,57.00,-31.71
51.00,-33.31,52.80,-25.71
50.00,-33.31,46.60,-21.21
49.00,-33.31,44.60,-19.51
48.00,-33.31,42.10,-22.81
47.00,-33.31,42.70,-24.71
46.00,-33.31,40.00,-24.71
45.00,-33.31,37.40,-23.71
44.00,-33.31,36.30,-24.11
43.00,-33.31,36.80,-24.61
42.00,-33.31,36.20,-25.41
41.00,-33.31,34.20,-26.91
40.00,-33.31,32.90,-27.31
39.00,-33.31,31.50,-28.01
38.00,-33.31,31.00,-29.01
37.00,-33.31,30.40,-29.31
36.00,-33.31,29.40,-30.11
35.00,-33.31,29.00,-31.21
34.00,-33.31,27.80,-32.41
33.00,-33.31,27.10,-34.21
32.00,-33.31,25.80,-36.21
31.00,-33.31,25.10,-37.81
30.00,-33.31,23.80,-38.41
29.00,-33.31,22.20,-38.71
28.00,-33.31,21.20,-39.51
27.00,-33.31,20.50,-39.91
26.00,-33.31,20.00,-40.91
25.00,-33.31,19.40,-41.71
24.00,-33.31,18.00,-41.11
23.00,-33.31,17.80,-41.21
22.00,-33.31,16.60,-41.11
21.00,-33.31,15.50,-41.41
20.00,-33.31,14.70,-41.91
19.00,-33.31,14.10,-42.81
18.00,-33.31,13.80,-43.61
17.00,-33.31,13.00,-44.11
16.00,-33.31,12.20,-45.41
15.00,-33.31,11.50,-46.11
14.00,-33.31,10.60,-46.51
13.00,-33.31,10.00,-47.01
12.00,-33.31,9.70,-47.91
11.00,-33.31,9.70,-48.51
10.00,-33.31,10.60,-48.61
9.00,-33.31,11.00,-47.71
8.00,-33.31,11.90,-45.71
7.00,-33.31,13.10,-42.31
6.00,-33.31,11.20,-36.31
5.00,-33.31,12.90,-34.71
4.00,-33.31,13.70,-35.51
3.00,-33.31,8.00,-34.31
2.00,-33.31,5.80,-32.01
1.00,-33.31,8.20,-28.51
0.00,-33.31,5.70,-27.01
-1.00,-33.31,2.50,-24.91
-2.00,-33.31,-0.90,-28.11
-3.00,-33.31,2.00,-27.21
-4.00,-33.31,0.80,-27.41
-5.00,-33.31,-1.50,-29.41
-6.00,-33.31,-4.00,-29.61
-7.00,-33.31,-5.50,-29.21
-8.00,-33.31,-8.20,-30.81
-9.00,-33.31,-8.50,-31.11
-10.00,-33.31,-5.90,-29.81
-11.00,-33.31,-8.60,-29.81
-12.00,-33.31,-9.00,-28.81
-13.00,-33.31,-9.70,-29.21
-14.00,-33.31,-11.00,-29.61
-15.00,-33.31,-12.10,-30.41
-16.00,-33.31,-13.50,-31.71
-17.00,-33.31,-14.80,-33.41
-18.00,-33.31,-17.40,-34.61
-19.00,-33.31,-16.30,-26.21
-20.00,-33.31,-17.30,-24.11
-21.00,-33.31,-18.80,-25.81
-22.00,-33.31,-21.70,-28.91
-23.00,-33.31,-23.00,-24.41
-24.00,-33.31,-24.10,-27.11
-25.00,-33.31,-24.60,-26.61
-26.00,-33.31,-24.40,-26.61
-27.00,-33.31,-25.70,-26.81
-28.00,-33.31,-27.70,-26.91
-29.00,-33.31,-29.30,-28.11
-30.00,-33.31,-30.40,-29.41
-31.00,-33.31,-30.20,-31.21
-32.00,-33.31,-30.10,-33.51
-33.00,-33.31,-29.20,-35.51
-34.00,-33.31,-31.20,-32.71
-35.00,-33.31,-34.80,-31.41
-36.00,-33.31,-34.90,-34.31
-37.00,-33.31,-36.00,-31.91
-38.00,-33.31,-34.50,-34.31
-39.00,-33.31,-34.40,-34.31
-40.00,-33.31,-36.20,-35.91
-41.00,-33.31,-36.70,-37.31
-42.00,-33.31,-36.80,-37.41
-43.00,-33.31,-38.70,-38.11
-44.00,-33.31,-40.80,-38.61
-45.00,-33.31,-43.00,-38.91
-46.00,-33.31,-48.30,-34.21
-47.00,-33.31,-48.10,-36.01
-48.00,-33.31,-49.40,-37.01
-49.00,-33.31,-49.80,-35.51
-50.00,-33.31,-49.60,-36.11
-51.00,-33.31,-51.40,-35.31
-52.00,-33.31,-48.80,-34.51
-53.00,-33.31,-51.00,-34.21
-54.00,-33.31,-53.80,-35.21
-55.00,-33.31,-55.30,-37.01
-56.00,-33.31,-57.20,-43.21
-57.00,-33.31,-57.70,-39.11
-58.00,-33.31,-58.40,-37.81
-59.00,-33.31,-60.50,-34.41
-60.00,-33.31,-60.60,-32.71
-61.00,-33.31,-64.80,-42.81
-62.00,-33.31,-61.40,-35.21
-63.00,-33.31,-61.40,-30.91
-64.00,-33.31,-65.00,-30.01
-65.00,-33.31,-69.60,-24.91
-66.00,-33.31,-67.30,-30.51
-67.00,-33.31,-69.20,-31.41
-68.00,-33.31,-70.80,-31.41
-69.00,-33.31,-71.20,-36.41
-70.00,-33.31,-71.40,-33.11
-71.00,-33.31,-70.20,-35.51
-72.00,-33.31,-69.30,-34.21
-73.00,-33.31,-70.60,-33.91
-74.00,-33.31,-73.80,-33.01
-75.00,-33.31,-74.80,-32.61
-76.00,-33.31,-73.80,-32.81
-77.00,-33.31,-78.60,-34.01
-78.00,-33.31,-74.80,-33.11
-79.00,-33.31,-77.80,-30.81
-80.00,-33.31,-77.50,-30.71
-81.00,-33.31,-79.20,-32.21
-82.00,-33.31,-79.30,-31.81
-83.00,-33.31,-82.30,-32.11
-84.00,-33.31,-83.90,-30.81
-85.00,-33.31,-83.50,-31.71
-86.00,-33.31,-84.00,-32.81
-87.00,-33.31,-85.20,-31.01
-88.00,-33.31,-85.10,-31.81
-89.00,-33.31,-86.00,-31.31
-90.00,-33.31,-85.30,-35.51
-91.00,-33.31,-85.80,-31.01
-92.00,-33.31,-81.60,-35.21
-93.00,-33.31,-85.30,-35.11
-94.00,-33.31,-88.40,-33.11
-95.00,-33.31,-89.50,-30.01
-96.00,-33.31,-91.80,-33.21
-97.00,-33.31,-93.50,-33.21
-98.00,-33.31,-94.60,-32.81
-99.00,-33.31,-96.10,-33.71
-100.00,-33.31,-96.60,-33.41
-101.00,-33.31,-97.80,-32.61
-102.00,-33.31,-96.90,-32.41
-103.00,-33.31,-101.10,-31.01
-104.00,-33.31,-103.30,-32.11
-105.00,-33.31,-106.50,-30.81
-106.00,-33.31,-107.20,-26.21
-107.00,-33.31,-107.30,-27.81
-108.00,-33.31,-108.70,-31.11
-109.00,-33.31,-109.80,-32.51
-110.00,-33.31,-111.80,-29.91
-111.00,-33.31,-110.80,-30.21
-112.00,-33.31,-112.90,-32.21
-113.00,-33.31,-114.10,-29.21
-114.00,-33.31,-114.70,-30.11
-115.00,-33.31,-117.40,-30.31
-116.00,-33.31,-118.20,-30.61
-117.00,-33.31,-119.50,-31.21
-118.00,-33.31,-120.30,-30.71
-119.00,-33.31,-121.10,-32.21
-120.00,-33.31,-123.00,-34.61
-121.00,-33.31,-121.40,-36.81
-122.00,-33.31,-121.20,-39.01
-123.00,-33.31,-120.70,-40.51
-124.00,-33.31,-120.90,-40.71
-125.00,-33.31,-121.40,-41.11
-126.00,-33.31,-121.20,-41.31
-127.00,-33.31,-120.30,-41.11
-128.00,-33.31,-120.10,-40.51
-129.00,-33.31,-120.20,-37.91
-130.00,-33.31,-122.30,-36.61
-131.00,-33.31,-125.30,-35.71
-132.00,-33.31,-128.60,-35.51
-133.00,-33.31,-129.40,-34.21
-134.00,-33.31,-130.80,-34.91
-135.00,-33.31,-125.20,-41.81
-136.00,-33.31,-133.30,-35.21
-137.00,-33.31,-128.90,-41.01
-138.00,-33.31,-126.60,-42.41
-139.00,-33.31,-125.50,-41.31
-140.00,-33.31,-124.50,-38.81
-141.00,-33.31,-127.80,-39.01
-142.00,-33.31,-131.30,-39.81
-143.00,-33.31,-133.60,-40.81
-144.00,-33.31,-133.80,-41.61
-145.00,-33.31,-133.50,-42.41
-146.00,-33.31,-133.60,-41.21
-147.00,-33.31,-132.90,-40.11
-148.00,-33.31,-132.20,-39.31
-149.00,-33.31,-133.50,-38.61
-150.00,-33.31,-132.60,-29.21
-151.00,-33.31,-135.10,-25.91
-152.00,-33.31,-140.40,-20.71
-153.00,-33.31,-146.10,-23.41
-154.00,-33.31,-147.60,-28.51
-155.00,-33.31,-147.20,-32.81
-156.00,-33.31,-148.40,-37.71
-157.00,-33.31,-146.70,-39.51
-158.00,-33.31,-145.90,-40.11
-159.00,-33.31,-146.30,-41.31
-160.00,-33.31,-146.20,-41.71
-161.00,-33.31,-145.80,-42.61
-162.00,-33.31,-145.10,-42.51
-163.00,-33.31,-144.60,-42.31
-164.00,-33.31,-144.70,-42.81
-165.00,-33.31,-144.30,-42.61
-166.00,-33.31,-143.40,-41.91
-167.00,-33.31,-144.00,-40.41
-168.00,-33.31,-144.10,-39.61
-169.00,-33.31,-144.90,-38.11
-170.00,-33.31,-145.50,-37.01
-171.00,-33.31,-146.20,-34.91
-172.00,-33.31,-148.00,-35.21
-173.00,-33.31,-149.90,-34.01
-174.00,-33.31,-151.00,-32.11
-175.00,-33.31,-152.50,-31.41
-176.00,-33.31,-153.90,-29.61
-177.00,-33.31,-155.50,-28.41
-178.00,-33.31,-157.00,-28.11
-179.00,-33.31,-159.30,-27.01
-180.00,-33.31,-160.50,-26.71
180.00,-34.31,198.10,-29.51
179.00,-34.31,196.80,-27.61
178.00,-34.31,194.60,-26.31
177.00,-34.31,191.50,-25.41
176.00,-34.31,190.20,-24.11
175.00,-34.31,188.30,-26.71
174.00,-34.31,187.70,-27.81
173.00,-34.31,184.50,-28.31
172.00,-34.31,182.70,-28.61
171.00,-34.31,180.00,-28.81
170.00,-34.31,179.30,-28.91
169.00,-34.31,180.30,-27.91
168.00,-34.31,173.90,-17.81
167.00,-34.31,172.20,-19.01
166.00,-34.31,171.10,-19.71
165.00,-34.31,170.90,-20.81
164.00,-34.31,169.60,-21.11
163.00,-34.31,169.10,-22.41
162.00,-34.31,164.80,-22.51
161.00,-34.31,163.70,-23.71
160.00,-34.31,164.00,-24.31
159.00,-34.31,163.30,-24.71
158.00,-34.31,162.80,-24.61
157.00,-34.31,162.30,-24.51
156.00,-34.31,161.50,-24.81
155.00,-34.31,160.10,-24.51
154.00,-34.31,158.80,-24.11
153.00,-34.31,157.10,-23.71
152.00,-34.31,155.80,-23.21
151.00,-34.31,154.70,-23.91
150.00,-34.31,152.30,-25.01
149.00,-34.31,149.80,-25.61
148.00,-34.31,148.20,-26.51
147.00,-34.31,146.40,-28.01
146.00,-34.31,144.40,-28.61
145.00,-34.31,141.50,-29.51
144.00,-34.31,139.60,-31.71
143.00,-34.31,139.30,-32.21
142.00,-34.31,135.30,-29.91
141.00,-34.31,133.70,-31.11
140.00,-34.31,131.40,-31.91
139.00,-34.31,130.50,-32.71
138.00,-34.31,130.10,-32.71
137.00,-34.31,129.40,-33.01
136.00,-34.31,129.50,-33.61
135.00,-34.31,129.20,-33.11
134.00,-34.31,127.90,-33.61
133.00,-34.31,127.60,-34.11
132.00,-34.31,127.30,-35.11
131.00,-34.31,126.10,-35.71
130.00,-34.31,124.70,-37.01
129.00,-34.31,124.60,-38.21
128.00,-34.31,123.80,-39.01
127.00,-34.31,123.20,-38.81
126.00,-34.31,124.00,-38.61
125.00,-34.31,125.90,-39.21
124.00,-34.31,125.10,-40.11
123.00,-34.31,125.30,-41.11
122.00,-34.31,124.70,-42.51
121.00,-34.31,119.20,-39.21
120.00,-34.31,117.10,-35.61
119.00,-34.31,119.70,-34.31
118.00,-34.31,120.10,-35.31
117.00,-34.31,117.60,-34.41
116.00,-34.31,116.00,-35.31
115.00,-34.31,115.70,-36.01
114.00,-34.31,113.70,-35.31
113.00,-34.31,112.90,-34.91
112.00,-34.31,112.10,-34.91
111.00,-34.31,111.10,-33.01
110.00,-34.31,109.70,-33.51
109.00,-34.31,108.70,-33.41
108.00,-34.31,110.90,-34.71
107.00,-34.31,107.40,-35.81
106.00,-34.31,110.80,-37.31
105.00,-34.31,109.90,-36.01
