name,owner,lat,lng
VattenfallInChargeLaddgata,VattenfallInChargeLaddgata,59.335458,18.012654
Klövsjö/Fyrfasen,Klövsjö/Fyrfasen,62.528461,14.193760
Ågatansparkering,Ågatansparkering,56.173138,14.858027
Kyrkogatan/Karlshamnsbostäder,Kyrkogatan/Karlshamnsbostäder,56.171576,14.862101
Kyrkogatan/Länsförsäkringar,Kyrkogatan/Länsförsäkringar,56.171446,14.861599
OKQ8Ljusdal,OKQ8Ljusdal,61.823399,16.109616
GärsnäsJärnvägssation,GärsnäsJärnvägssation,55.546203,14.180687
GuntorpsHerrgård,GuntorpsHerrgård,56.872226,16.671589
Rotebrostation,Rotebrostation,59.477327,17.912511
Doroteakommunhus,Doroteakommunhus,64.262458,16.414079
MarintCentrumSimrishamn,MarintCentrumSimrishamn,55.556076,14.356527
GodsmagasinetP-hus,GodsmagasinetP-hus,55.607530,12.990870
KungsbackaSanktGetrudsgatan,KungsbackaSanktGetrudsgatan,57.489741,12.076878
KungsbackaBorgmästaregatan,KungsbackaBorgmästaregatan,57.490943,12.076798
Danderydsvallen,Danderydsvallen,59.403347,18.017535
StockhagensIP,StockhagensIP,59.389643,18.069711
Glasbruksvägen2påparkeringenvidSkruvsglasbruk,Glasbruksvägen2påparkeringenvidSkruvsglasbruk,56.678623,15.367782
ÖsthammarSjötorget,ÖsthammarSjötorget,60.259923,18.376449
Djursholmsslott,Djursholmsslott,59.401386,18.088647
BjörnrikeTorg,BjörnrikeTorg,62.412934,13.950012
Dannegården,Dannegården,55.374151,13.147738
Svenstigsbil,Svenstigsbil,56.675540,12.795347
SkeneGästgivargården,SkeneGästgivargården,57.491227,12.630241
"ScienceParkSkövde""Portalen""","ScienceParkSkövde""Portalen""",58.393630,13.858625
Hamntorget,Hamntorget,57.486030,12.073557
Lindälvgata,Lindälvgata,57.494347,12.070663
OdensjöJönsagård,OdensjöJönsagård,56.761923,14.628052
Tappströmsvägen2,Tappströmsvägen2,59.290731,17.807813
TeslaSuperchargerJung,TeslaSuperchargerJung,58.327627,13.132300
SollentunaSimhall,SollentunaSimhall,59.442054,17.951674
McDonald'sKristinehamn,McDonald'sKristinehamn,59.314763,14.148257
UlricehamnSkiCenter,UlricehamnSkiCenter,57.820135,13.413127
Mejerigatan-GöteborgEnergi,Mejerigatan-GöteborgEnergi,57.682794,12.009028
BilbolagetbakomJula,BilbolagetbakomJula,63.173777,14.691714
Fårborastplats,Fårborastplats,57.374320,16.490149
EkenässjönvidKonditoriet,EkenässjönvidKonditoriet,57.490831,15.022799
P-husDanmarksterminalen,P-husDanmarksterminalen,57.701397,11.947270
Prinsgatansparkering,Prinsgatansparkering,56.171283,14.858923
BagersPlatsParkeringshus,BagersPlatsParkeringshus,55.608090,12.997070
Knutpunktsrondellen,Knutpunktsrondellen,56.042068,12.695914
TumbaIdrottshus,TumbaIdrottshus,59.201153,17.832891
Gränbysportfältochishallar,Gränbysportfältochishallar,59.882066,17.659401
JohannelundsCentrum,JohannelundsCentrum,58.395010,15.663178
AXELSSONSIABYAB,AXELSSONSIABYAB,57.349611,15.837334
NossebroEnergi,NossebroEnergi,58.186272,12.714371
AsecsentreD,AsecsentreD,57.774558,14.206524
AsecsentreA,AsecsentreA,57.773705,14.207854
IcaMaxiVisby,IcaMaxiVisby,57.624449,18.322363
BurgerKingMunkerödTyp2,BurgerKingMunkerödTyp2,58.059298,11.879461
RydCentrum,RydCentrum,58.408371,15.562966
Täby.Hagbyvägen/Lovisedalsvägen.,Täby.Hagbyvägen/Lovisedalsvägen.,59.458762,18.034797
VaraFolkhögskola,VaraFolkhögskola,58.258822,12.961917
Munksjötornet(Toarullen),Munksjötornet(Toarullen),57.768856,14.154916
HedinBilVärnamo,HedinBilVärnamo,57.207617,14.039540
GöteneElförening,GöteneElförening,58.515549,13.487249
Citygross,Citygross,58.365510,15.294723
Rydsbergsskolan,Rydsbergsskolan,57.757177,12.255986
Värmdököpcentrum,Värmdököpcentrum,59.312673,18.429661
Flygfyren,Flygfyren,59.751416,18.694277
ICAMaxiVälsviken,ICAMaxiVälsviken,59.397082,13.580451
Tolvmannabacken,Tolvmannabacken,57.969641,15.618926
Strandvägen9,Strandvägen9,57.759871,16.637636
E10-Baren,E10-Baren,66.651980,22.182779
TeslaStoruman,TeslaStoruman,65.092726,17.108437
Nyforstorget,Nyforstorget,59.370490,16.499903
FEVGruvrondellen,FEVGruvrondellen,60.603098,15.617395
Storgatan3Amiralen,Storgatan3Amiralen,58.189370,12.722550
GöteborgEnergiDoktorWestringsgata,GöteborgEnergiDoktorWestringsgata,57.678777,11.976326
VilstaSporthotell,VilstaSporthotell,59.351128,16.509780
ÅrbyIdrottsplats,ÅrbyIdrottsplats,59.384641,16.519435
Munkteltorget,Munkteltorget,59.377164,16.513394
ÖstraTorget,ÖstraTorget,59.420430,16.474589
Busstationen,Busstationen,59.367168,16.511690
SuperchargerGöteborg(näraKungälv),SuperchargerGöteborg(näraKungälv),57.858408,11.997778
Eken,Eken,57.320973,15.566916
Högsbystation,Högsbystation,57.166453,16.026252
AtlantvägenMålilla,AtlantvägenMålilla,57.386988,15.806227
Vallentunacentrum/bibliotek,Vallentunacentrum/bibliotek,59.533988,18.075870
Kårsta,Kårsta,59.656422,18.266124
Kragstalund,Kragstalund,59.512264,18.076461
Lindholmen,Lindholmen,59.583915,18.108783
Nysätersgata,Nysätersgata,59.534860,18.079703
VallentunaKarby,VallentunaKarby,59.560056,18.225972
VallentunaIP,VallentunaIP,59.533712,18.094392
Kommunhusetsparkering,Kommunhusetsparkering,59.404521,18.315916
GÄSTHAMNENVAXHOLM,GÄSTHAMNENVAXHOLM,59.400792,18.350200
Mariebergsskogen,Mariebergsskogen,59.369754,13.488284
StortorgetVellinge,StortorgetVellinge,55.470674,13.019678
Tallbacksvägen,Tallbacksvägen,59.835536,13.545152
Nornan,Nornan,57.7224204243857,12.9438604920653
RejmesÖrebro,RejmesÖrebro,59.296800,15.230000
myOffice-Örebrosstörstaladdplatsförelbilar,myOffice-Örebrosstörstaladdplatsförelbilar,59.260700,15.196700
Burensköldsvägen/Magasinsgatan,Burensköldsvägen/Magasinsgatan,58.323915,15.131151
PreemKristianstad,PreemKristianstad,56.026407,14.170260
ICAKvantumYstad,ICAKvantumYstad,55.444613,13.808475
E.ONSnabbladdarevidPreem,E.ONSnabbladdarevidPreem,55.875486,12.885224
E.ONSnabbladdareICAKvantumYstad,E.ONSnabbladdareICAKvantumYstad,55.444577,13.808260
Almenäsköpstad,Almenäsköpstad,57.647425,14.694288
Öresundsbrokonsortiet,Öresundsbrokonsortiet,55.564967,12.913918
Burggrevegatantaxi,Burggrevegatantaxi,57.708869,11.975582
OKQ8Karlskoga,OKQ8Karlskoga,59.324188,14.497597
Parkeringenoxen(övreplan),Parkeringenoxen(övreplan),57.654734,14.693572
TräcentrumNässjö,TräcentrumNässjö,57.668090,14.706566
Ockelbocentrum,Ockelbocentrum,60.891479,16.717479
Laxåcentrum,Laxåcentrum,58.985439,14.618242
SödraStommen,SödraStommen,57.689135,12.216926
Skogsgläntan,Skogsgläntan,57.650803,12.141518
Lindkullen,Lindkullen,57.655347,12.140150
Kyrkvägen45,Kyrkvägen45,57.658522,12.106897
FårtickanSkinnefjäll,FårtickanSkinnefjäll,57.650361,12.130902
Lingonvägen,Lingonvägen,57.654213,12.117499
Båtsmanstorpet,Båtsmanstorpet,57.647643,12.110646
Lingonvägenövre,Lingonvägenövre,57.652380,12.116051
ResecentrumMariestad,ResecentrumMariestad,58.712664,13.824336
HamnenMariestad,HamnenMariestad,58.712716,13.818869
Mellanholmen,Mellanholmen,62.630834,17.935664
PinkLadiesDiner,PinkLadiesDiner,62.248837,17.373907
LanthotellLögnäsGård,LanthotellLögnäsGård,56.474249,12.994080
Mölnlyckecentrum,Mölnlyckecentrum,57.658331,12.116193
TorggatanÅstorp,TorggatanÅstorp,56.134778,12.948298
Bilprovningensundsvall-Nacksta,Bilprovningensundsvall-Nacksta,62.400505,17.248937
LjugarnsStrandcafe&Restaurang,LjugarnsStrandcafe&Restaurang,57.333497,18.711887
Sturupflygplats,Sturupflygplats,55.538900,13.362580
PerstorpsStation,PerstorpsStation,56.136523,13.397761
Volvo/Lidbil,Volvo/Lidbil,58.496555,13.147394
OKQ8Huskvarna,OKQ8Huskvarna,57.788821,14.265291
PreemBrahehus,PreemBrahehus,58.051896,14.507159
BarnhemsgatanLaddregionMälardalen,BarnhemsgatanLaddregionMälardalen,59.514594,15.992061
HallstahammarLaddregionMälardalen,HallstahammarLaddregionMälardalen,59.615044,16.228391
LögarängsbadetLaddregionMälardalen,LögarängsbadetLaddregionMälardalen,59.599346,16.535454
VästeråsGKLaddregionMälardalen,VästeråsGKLaddregionMälardalen,59.628420,16.501905
ScandicLuleå,ScandicLuleå,65.603347,22.132640
HHFerries,HHFerries,56.039701,12.695207
Musikenshus,Musikenshus,57.697547,11.930221
PerssonsMagasin,PerssonsMagasin,59.794422,15.147925
UddevallaEnergi,UddevallaEnergi,58.347186,11.940042
UtesimbadetInCharge,UtesimbadetInCharge,57.866831,11.970081
IcaMaxiInCharge,IcaMaxiInCharge,57.876219,11.972939
DinnersTESLASupercharger,DinnersTESLASupercharger,59.658964,17.076791
ScandicBollnäs,ScandicBollnäs,61.350375,16.401601
LaddplatsLidbil,LaddplatsLidbil,58.256581,12.963881
MalmbäckTorget,MalmbäckTorget,57.577198,14.461314
Överturingen/Fyrfasen,Överturingen/Fyrfasen,62.451049,14.921018
SFVNaturhistoriska,SFVNaturhistoriska,59.370296,18.053116
LidlMotala,LidlMotala,58.538849,15.007013
Tuvetorg,Tuvetorg,57.753770,11.927993
Åmålkommunförvaltning,Åmålkommunförvaltning,59.050667,12.705754
GrumsSupercharger,GrumsSupercharger,59.365803,13.145038
HultfredskommunvidRockCity,HultfredskommunvidRockCity,57.501528,15.821573
LidlFalkenberg,LidlFalkenberg,56.915647,12.502238
KlippanJärnvägsstation,KlippanJärnvägsstation,56.131298,13.128726
HelsingborgRikshemElineberg,HelsingborgRikshemElineberg,56.028957,12.72518
ÖrebroUniversitet,ÖrebroUniversitet,59.25469,15.245261
ScandicStarLund,ScandicStarLund,55.695526,13.224873
AlnöAlnöbadet,AlnöAlnöbadet,62.425762,17.418758
ScandicUmeåSyd,ScandicUmeåSyd,63.8168,20.251795
KIFAB,KIFAB,56.671364,16.352196
PortvaktenFastighetsABÄngelholm,PortvaktenFastighetsABÄngelholm,56.232777,12.861302
ScandicSundsvallNord,ScandicSundsvallNord,62.41388,17.34526
ScandicGävleVäst,ScandicGävleVäst,60.67291,17.088982
ScandicSegevång,ScandicSegevång,55.618317,13.063613
SELGAMölndal,SELGAMölndal,57.674263,12.009612
KIFAB,KIFAB,56.6777,16.356749
ScandicNorrköpingNord,ScandicNorrköpingNord,58.618687,16.161865
GlumslövStation,GlumslövStation,55.944874,12.812875
FängelsegatanVästervik,FängelsegatanVästervik,57.754658,16.642187
ScandicVästerås,ScandicVästerås,59.61458,16.568626
FörslövJärnvägsstation,FörslövJärnvägsstation,56.35512,12.802945
ScandicElmia,ScandicElmia,57.786743,14.229017
ScandicUpplandsVäsby,ScandicUpplandsVäsby,59.515533,17.922728
HelsingborgGaragetSundstorget,HelsingborgGaragetSundstorget,56.04765,12.690196
ScandicKungensKurva,ScandicKungensKurva,59.272537,17.917446
ScandicUppsalaNord,ScandicUppsalaNord,59.875866,17.640997
ScandicFerrumKiruna,ScandicFerrumKiruna,67.85646,20.22429
Willy'sparkering,Willy'sparkering,56.210754,15.279901
OlofströmsResecentrum,OlofströmsResecentrum,56.27752,14.535014
MejerigatanBjuv,MejerigatanBjuv,56.08501,12.913683
ScandicLinköpingVäst,ScandicLinköpingVäst,58.406666,15.560541
ICASupermarketOdenhallen,ICASupermarketOdenhallen,63.155582,14.682997
GöteborgEnergiBirgerJarlsgatan,GöteborgEnergiBirgerJarlsgatan,57.684976,11.923385
GöteborgEnergiViktoriagatan,GöteborgEnergiViktoriagatan,57.697048,11.965005
GöteborgsEnergiFrölundaTorg,GöteborgsEnergiFrölundaTorg,57.649700,11.913243
Flämslättsstifts-ochkursgård,Flämslättsstifts-ochkursgård,58.460797,13.680798
LjugarnsGolfklubb,LjugarnsGolfklubb,57.357320,18.712848
CoromantBesöksparkering,CoromantBesöksparkering,60.621695,16.790673
OKQ8Linköping,OKQ8Linköping,58.432796,15.582963
Tolleredskolan,Tolleredskolan,57.814819,12.423743
FlodaStation,FlodaStation,57.809600,12.362239
Lekstorpsidrottsplats,Lekstorpsidrottsplats,57.841613,12.293337
VolvoSkobes,VolvoSkobes,57.445732,15.062972
VästmanlandsSjukhusVästerås,VästmanlandsSjukhusVästerås,59.616961,16.579408
HSBbrfLillsjön,HSBbrfLillsjön,63.160019,14.702483
JönköpingEnergiPersonalparkering,JönköpingEnergiPersonalparkering,57.781314,14.218851
JönköpingEnergiBesöksparkering,JönköpingEnergiBesöksparkering,57.781318,14.218217
WelcomeHotelBarkarby,WelcomeHotelBarkarby,59.404931,17.870323
NextGreen,NextGreen,61.019776,14.534576
TorgetBodafors,TorgetBodafors,57.506107,14.702288
Arenarosenholm,Arenarosenholm,56.218156,15.605055
Kampenhof,Kampenhof,58.350960,11.929214
Max,Max,55.771468,12.988951
FabelvägensLaddplatsKallhäll,FabelvägensLaddplatsKallhäll,59.451294,17.817458
ICASupermarketRimbo,ICASupermarketRimbo,59.744704,18.378634
Smålandia,Smålandia,57.321488,13.546041
IcaMaxiUlricehamn,IcaMaxiUlricehamn,57.812716,13.420503
Delsbo,Delsbo,61.798000,16.554000
P-husBRFMasthugget,P-husBRFMasthugget,57.695803,11.941880
ICAToppenHöllviken,ICAToppenHöllviken,55.426869,12.966981
OKQ8Kalix,OKQ8Kalix,65.853755,23.147120
LuleåAirportsnabbladdare,LuleåAirportsnabbladdare,65.550763,22.124207
Brunne,Brunne,62.653511,17.634996
Hälledal,Hälledal,62.807276,17.868715
Uddeholmsgatan,Uddeholmsgatan,57.723828,12.034677
KungälvsIdrottshall,KungälvsIdrottshall,57.870745,11.973372
Kvarnkullen,Kvarnkullen,57.870424,11.969314
LaddplatsBeckhusgatan,LaddplatsBeckhusgatan,62.633980,17.931196
MurbergetLänsmuseetVästernorrland,MurbergetLänsmuseetVästernorrland,62.645447,17.924523
Stallbacken,Stallbacken,60.672215,16.814191
McDonalds,McDonalds,60.623679,16.771149
TeslaTorsby,TeslaTorsby,60.129729,12.998111
ParkeringNygatan,ParkeringNygatan,58.230462,14.652299
CircleKOllebovägen,CircleKOllebovägen,55.556146,12.952441
Ytterån,Ytterån,63.316942,14.169578
ICAP-husKaptensgatan,ICAP-husKaptensgatan,57.697572,11.928047
E.ONBilbengtssonSjöbo,E.ONBilbengtssonSjöbo,55.635271,13.684017
Lindhagenhuset,Lindhagenhuset,59.337328,18.010368
KorsbergaCentrum,KorsbergaCentrum,57.300394,15.124906
ForserumCOOP,ForserumCOOP,57.699603,14.475166
C4Shopping,C4Shopping,56.026953,14.203826
OKQ8Skärholmen,OKQ8Skärholmen,59.272562,17.909633
AlnarpBiotronen,AlnarpBiotronen,55.658921,13.076105
Vångavallen,Vångavallen,55.384530,13.160940
Din-XStöllet,Din-XStöllet,60.423169,13.258311
CoopSysslebäck,CoopSysslebäck,60.734445,12.865703
SkolanTidavad,SkolanTidavad,58.579155,13.852357
Ullervad,Ullervad,58.664955,13.861763
StenbordsvägenSjötorp,StenbordsvägenSjötorp,58.836987,13.977326
LaxhallTorsö,LaxhallTorsö,58.811062,13.713617
Tingvallarundeln,Tingvallarundeln,59.381104,13.505162
Älvdalenskommunhus,Älvdalenskommunhus,61.228050,14.040341
TorsöByggdegård,TorsöByggdegård,58.800513,13.787751
VästraLånggatanHultsfred,VästraLånggatanHultsfred,57.486650,15.842100
EMBAbesöksparkeringÖrebro,EMBAbesöksparkeringÖrebro,59.303699,15.230717
SahlgrenskaSjukhuset,SahlgrenskaSjukhuset,57.680456,11.965061
NÄLNorraÄlvsborgsLänssjukhus,NÄLNorraÄlvsborgsLänssjukhus,58.320483,12.263956
SKASSkövdeSjukhus,SKASSkövdeSjukhus,58.427075,13.855106
SUMölndalsSjukhus,SUMölndalsSjukhus,57.660769,12.010839
UddevallaSjukhus,UddevallaSjukhus,58.355397,11.927500
SKASLidköpingsSjukhus,SKASLidköpingsSjukhus,58.498039,13.154222
StrömstadSjukhus,StrömstadSjukhus,58.942167,11.169378
FolketsHusBlomstermåla,FolketsHusBlomstermåla,56.982483,16.331810
SKASMariestadsSjukhus,SKASMariestadsSjukhus,58.705408,13.796492
KungälvsSjukhus,KungälvsSjukhus,57.878664,11.970358
SKASFalköpingsSjukhus,SKASFalköpingsSjukhus,58.187408,13.552819
SÄSSolhem,SÄSSolhem,57.720878,12.965756
GrästorpsEnergi,GrästorpsEnergi,58.330196,12.695228
TheLodgeGästparkering,TheLodgeGästparkering,55.635200,13.433710
Vilan,Vilan,58.386807,13.458049
HyreshemMalmö,HyreshemMalmö,55.558510,12.932920
SLUAlnarp-MaskinhallC,SLUAlnarp-MaskinhallC,55.656389,13.082855
Marumstorget,Marumstorget,58.384318,13.434150
NorraOskarsgatanHultsfred,NorraOskarsgatanHultsfred,57.494490,15.837870
Vilan,Vilan,58.387277,13.458817
CircleKSpekeröd,CircleKSpekeröd,58.0244,11.84746
CircleKStrömstad,CircleKStrömstad,58.914672,11.259369
CircleKKarlstad,CircleKKarlstad,59.38093,13.46529
ElmackKalmarEnergi,ElmackKalmarEnergi,56.669900,16.335395
IcaOxenMariestad,IcaOxenMariestad,58.709706,13.828315
ToyotaMariestad,ToyotaMariestad,58.678100,13.818072
E3BarenLugnås,E3BarenLugnås,58.642062,13.702570
StorelHalmstad,StorelHalmstad,56.660012,12.890646
ICAÅlem,ICAÅlem,56.954971,16.381752
SöDER,SöDER,56.039882,12.701535
BilBengtsson,BilBengtsson,55.635031,13.684528
PendlarparkeringIndustrigatan,PendlarparkeringIndustrigatan,57.905518,14.078466
P-husetMässan,P-husetMässan,55.566941,12.978587
P-HusetHyllieAllé,P-HusetHyllieAllé,55.560419,12.979625
ParkeringenutanförWihlborgsHanögatan10,ParkeringenutanförWihlborgsHanögatan10,55.618536,13.036128
KävlingeKommunBillingshäll,KävlingeKommunBillingshäll,55.794689,13.109653
KävlingeKommunFastighetenPorten14,KävlingeKommunFastighetenPorten14,55.790571,13.109975
Kävlingekommunhus,Kävlingekommunhus,55.791428,13.114074
SvedalaStortorget,SvedalaStortorget,55.508631,13.235094
SkoltorgetSkara,SkoltorgetSkara,58.386528,13.440466
TekniskaMuséetsingång,TekniskaMuséetsingång,59.332505,18.118966
TekniskakontoretiPerstorp,TekniskakontoretiPerstorp,56.136245,13.389900
Nolia,Nolia,65.319195,21.489569
BiLeVi's,BiLeVi's,63.931685,19.215790
ICASupermarketFärgelandaType2,ICASupermarketFärgelandaType2,58.5685436,11.9972208
Astern,Astern,57.717303,12.937596
Pilgatan,Pilgatan,62.640413,17.932424
Gymnasiet,Gymnasiet,62.635284,17.949026
Tunnelplan,Tunnelplan,62.627479,17.922059
Strandgården,Strandgården,62.628026,17.934135
HEMABBesöksparkering,HEMABBesöksparkering,62.630272,17.912321
HEMABTorsgatan,HEMABTorsgatan,62.629578,17.913615
Vårdkasen,Vårdkasen,62.611853,17.946253
BusstationenStrömsnäsbruk,BusstationenStrömsnäsbruk,56.549751,13.732360
Kommunhuset,Kommunhuset,56.462980,13.596525
SyrengatanTöreboda,SyrengatanTöreboda,58.706024,14.112105
Skutvägen18Mariestad,Skutvägen18Mariestad,58.711774,13.813065
Continentalgaraget,Continentalgaraget,59.331931,18.059299
MönsteråsTorg,MönsteråsTorg,57.043812,16.446519
GaroAB,GaroAB,57.344257,13.731417
AsecsIKEA,AsecsIKEA,57.771168,14.202761
E.ONPreemHöör,E.ONPreemHöör,55.926066,13.545738
ÄngeboFolketsHus-Svågagården,ÄngeboFolketsHus-Svågagården,61.970577,16.340442
HotellVellingebacken-WrethovMusic,HotellVellingebacken-WrethovMusic,55.452339,13.023183
ICASupermarketUllared,ICASupermarketUllared,57.137125,12.718061
BrfCarlsroGästparkering,BrfCarlsroGästparkering,55.705214,13.174730
P-husStadionMalmö,P-husStadionMalmö,55.582205,12.989204
GustavsvikResort,GustavsvikResort,59.260359,15.195625
ÅbyverketGästparkering,ÅbyverketGästparkering,59.266172,15.178913
BäckvägenTimmernabben,BäckvägenTimmernabben,56.971643,16.437580
McDonald'sNorraFäladen,McDonald'sNorraFäladen,55.720543,13.201654
AimoParkVågen,AimoParkVågen,59.269940,15.213560
Ljungskile,Ljungskile,58.224411,11.918538
Stadshuset,Stadshuset,62.632556,17.942127
ParkeringshusSvartmunken,ParkeringshusSvartmunken,56.677791,12.856609
VårbyGårdskyrka,VårbyGårdskyrka,59.263295,17.885334
Huddingekyrka,Huddingekyrka,59.239548,17.984269
MobilitetshusetMode,MobilitetshusetMode,58.392014,13.853607
AleTorg,AleTorg,57.894128,12.045705
TranåsGolfklubb,TranåsGolfklubb,58.053252,15.006501
Järnvägsstationen,Järnvägsstationen,56.459195,13.594276
SträngnäsKommunhus,SträngnäsKommunhus,59.376633,17.023718
ICAMaxiVärmdö,ICAMaxiVärmdö,59.312300,18.426301
P-husSkånegatan,P-husSkånegatan,57.702972,11.984469
Paradisgaraget,Paradisgaraget,63.290728,18.711384
FjärranHöjderbadet,FjärranHöjderbadet,60.665304,17.133346
PerstorpPlastensHus,PerstorpPlastensHus,56.135880,13.397760
Sveaplan,Sveaplan,56.744924,15.905901
ICAMaxiStormarknadMalmö,ICAMaxiStormarknadMalmö,55.573470,13.035256
ICAKvantumFalkenberg,ICAKvantumFalkenberg,56.903647,12.484391
ICANäraSälen,ICANäraSälen,61.157096,13.265873
P-HusCentrum(Kronan),P-HusCentrum(Kronan),56.903084,12.491360
Uggleområdetsparkering,Uggleområdetsparkering,56.142122,13.402703
ICAKvantumVänersborg,ICAKvantumVänersborg,58.380720,12.316580
OricaSwedenParkeringNorra,OricaSwedenParkeringNorra,59.511930,14.964870
OricaSwedenParkeringÖstra,OricaSwedenParkeringÖstra,59.509750,14.966020
OricaSwedenParkeringBibliotek,OricaSwedenParkeringBibliotek,59.510410,14.957720
ICAKvantumSjöbo,ICAKvantumSjöbo,55.630130,13.709290
Laddadinelbilmed*solelhosKarlssons,Laddadinelbilmed*solelhosKarlssons,59.179541,18.181682
P-husHögskolanHalmstad,P-husHögskolanHalmstad,56.662109,12.877361
NytorgetUddevallavägen,NytorgetUddevallavägen,57.872479,11.979157
SibyllaÅmål,SibyllaÅmål,59.055277,12.675390
ParkeringshusetDavida,ParkeringshusetDavida,55.599620,13.007310
ICAMaxiKungälvParkeringshusplan1,ICAMaxiKungälvParkeringshusplan1,57.875098,11.972900
Kockumsfritid,Kockumsfritid,55.608724,12.976262
HalmstadFlygplats,HalmstadFlygplats,56.681259,12.814000
LeksandsResecentrum,LeksandsResecentrum,60.733364,15.002716
NorraJärnvägsgatanparkering,NorraJärnvägsgatanparkering,64.753841,20.954229
TunaPark,TunaPark,59.372140,16.471437
Fridaskolan,Fridaskolan,58.376285,12.334343
TrollhättanEnergiABFörrådsgatan2,TrollhättanEnergiABFörrådsgatan2,58.282532,12.303737
